ImageId,Label 
8299,1
8300,1
8301,5
8302,1
8303,7
8304,1
8305,4
8306,6
8307,1
8308,1
8309,1
8310,0
8311,7
8312,6
8313,9
8314,1
8315,9
8316,7
8317,3
8318,1
8319,6
8320,3
8321,3
8322,3
8323,3
8324,7
8325,2
8326,3
8327,3
8328,4
8329,3
8330,3
8331,0
8332,6
8333,7
8334,6
8335,3
8336,5
8337,6
8338,6
8339,1
8340,0
8341,9
8342,2
8343,1
8344,3
8345,3
8346,9
8347,1
8348,1
8349,1
8350,3
8351,9
8352,4
8353,0
8354,7
8355,1
8356,4
8357,7
8358,0
8359,7
8360,3
8361,6
8362,2
8363,0
8364,2
8365,1
8366,3
8367,1
8368,5
8369,0
8370,4
8371,4
8372,0
8373,9
8374,3
8375,6
8376,1
8377,9
8378,1
8379,1
8380,0
8381,7
8382,4
8383,2
8384,0
8385,0
8386,4
8387,0
8388,2
8389,3
8390,7
8391,6
8392,2
8393,6
8394,9
8395,6
8396,3
8397,9
8398,6
8399,4
8400,0
8401,4
8402,6
8403,3
8404,8
8405,2
8406,1
8407,6
8408,3
8409,4
8410,4
8411,4
8412,0
8413,6
8414,1
8415,3
8416,3
8417,0
8418,4
8419,5
8420,0
8421,3
8422,1
8423,0
8424,1
8425,1
8426,6
8427,1
8428,4
8429,3
8430,1
8431,7
8432,1
8433,1
8434,3
8435,4
8436,0
8437,0
8438,3
8439,4
8440,3
8441,6
8442,3
8443,3
8444,6
8445,9
8446,4
8447,4
8448,1
8449,0
8450,6
8451,0
8452,6
8453,9
8454,1
8455,4
8456,4
8457,9
8458,3
8459,1
8460,0
8461,6
8462,0
8463,4
8464,6
8465,7
8466,6
8467,3
8468,4
8469,3
8470,6
8471,3
8472,3
8473,7
8474,1
8475,1
8476,0
8477,4
8478,7
8479,4
8480,0
8481,4
8482,1
8483,7
8484,0
8485,6
8486,4
8487,4
8488,1
8489,6
8490,6
8491,6
8492,6
8493,1
8494,2
8495,6
8496,3
8497,3
8498,3
8499,9
8500,9
8501,1
8502,4
8503,4
8504,6
8505,7
8506,0
8507,0
8508,1
8509,4
8510,6
8511,7
8512,6
8513,1
8514,4
8515,3
8516,6
8517,1
8518,7
8519,1
8520,2
8521,6
8522,0
8523,1
8524,1
8525,3
8526,1
8527,7
8528,0
8529,1
8530,3
8531,4
8532,9
8533,6
8534,3
8535,1
8536,4
8537,5
8538,0
8539,3
8540,6
8541,1
8542,9
8543,4
8544,1
8545,6
8546,3
8547,1
8548,0
8549,0
8550,6
8551,1
8552,4
8553,1
8554,6
8555,6
8556,0
8557,1
8558,1
8559,4
8560,4
8561,4
8562,3
8563,7
8564,6
8565,6
8566,6
8567,0
8568,6
8569,3
8570,0
8571,6
8572,3
8573,0
8574,1
8575,3
8576,3
8577,6
8578,3
8579,3
8580,6
8581,5
8582,9
8583,1
8584,3
8585,7
8586,0
8587,3
8588,0
8589,6
8590,3
8591,9
8592,6
8593,6
8594,0
8595,6
8596,9
8597,7
8598,6
8599,0
8600,7
8601,7
8602,1
8603,3
8604,7
8605,1
8606,2
8607,6
8608,6
8609,1
8610,9
8611,6
8612,0
8613,0
8614,4
8615,4
8616,9
8617,7
8618,6
8619,3
8620,4
8621,1
8622,7
8623,4
8624,1
8625,6
8626,1
8627,6
8628,3
8629,4
8630,7
8631,6
8632,1
8633,1
8634,7
8635,4
8636,0
8637,7
8638,4
8639,4
8640,6
8641,3
8642,1
8643,7
8644,0
8645,4
8646,3
8647,7
8648,4
8649,1
8650,0
8651,3
8652,3
8653,4
8654,3
8655,3
8656,3
8657,6
8658,0
8659,9
8660,9
8661,3
8662,2
8663,1
8664,3
8665,1
8666,4
8667,2
8668,3
8669,1
8670,0
8671,3
8672,1
8673,4
8674,0
8675,0
8676,6
8677,3
8678,1
8679,7
8680,9
8681,3
8682,7
8683,6
8684,7
8685,7
8686,6
8687,9
8688,3
8689,4
8690,6
8691,7
8692,7
8693,9
8694,0
8695,9
8696,1
8697,8
8698,1
8699,2
8700,4
8701,4
8702,1
8703,4
8704,9
8705,6
8706,1
8707,7
8708,6
8709,3
8710,7
8711,4
8712,7
8713,0
8714,0
8715,0
8716,1
8717,6
8718,3
8719,6
8720,6
8721,1
8722,4
8723,1
8724,0
8725,1
8726,0
8727,2
8728,0
8729,6
8730,7
8731,7
8732,7
8733,3
8734,1
8735,1
8736,9
8737,4
8738,6
8739,4
8740,4
8741,3
8742,6
8743,0
8744,6
8745,7
8746,6
8747,1
8748,3
8749,9
8750,1
8751,3
8752,4
8753,6
8754,6
8755,7
8756,1
8757,3
8758,6
8759,3
8760,1
8761,3
8762,5
8763,3
8764,2
8765,3
8766,0
8767,6
8768,3
8769,3
8770,7
8771,1
8772,1
8773,2
8774,0
8775,9
8776,9
8777,7
8778,7
8779,4
8780,3
8781,1
8782,2
8783,3
8784,1
8785,1
8786,3
8787,6
8788,4
8789,0
8790,8
8791,1
8792,3
8793,6
8794,9
8795,6
8796,4
8797,0
8798,2
8799,9
8800,0
8801,7
8802,7
8803,3
8804,3
8805,0
8806,4
8807,3
8808,6
8809,7
8810,9
8811,3
8812,6
8813,0
8814,7
8815,7
8816,2
8817,6
8818,4
8819,4
8820,1
8821,3
8822,1
8823,6
8824,0
8825,7
8826,0
8827,1
8828,0
8829,3
8830,6
8831,6
8832,6
8833,6
8834,0
8835,3
8836,0
8837,1
8838,1
8839,6
8840,6
8841,6
8842,4
8843,5
8844,4
8845,0
8846,0
8847,8
8848,1
8849,2
8850,7
8851,6
8852,5
8853,3
8854,0
8855,6
8856,6
8857,4
8858,0
8859,7
8860,3
8861,1
8862,7
8863,1
8864,0
8865,7
8866,2
8867,3
8868,9
8869,7
8870,0
8871,2
8872,1
8873,3
8874,1
8875,6
8876,9
8877,1
8878,1
8879,3
8880,1
8881,2
8882,7
8883,6
8884,3
8885,7
8886,6
8887,9
8888,4
8889,4
8890,3
8891,6
8892,3
8893,1
8894,1
8895,7
8896,0
8897,2
8898,6
8899,6
8900,3
8901,7
8902,7
8903,7
8904,3
8905,9
8906,1
8907,1
8908,1
8909,6
8910,1
8911,6
8912,3
8913,4
8914,6
8915,1
8916,3
8917,6
8918,9
8919,7
8920,0
8921,3
8922,4
8923,7
8924,3
8925,7
8926,6
8927,7
8928,6
8929,3
8930,3
8931,1
8932,1
8933,0
8934,6
8935,7
8936,0
8937,3
8938,0
8939,0
8940,9
8941,7
8942,0
8943,7
8944,7
8945,6
8946,4
8947,0
8948,3
8949,9
8950,2
8951,4
8952,0
8953,6
8954,1
8955,4
8956,4
8957,4
8958,6
8959,4
8960,2
8961,0
8962,3
8963,6
8964,2
8965,2
8966,3
8967,7
8968,1
8969,6
8970,1
8971,2
8972,3
8973,1
8974,6
8975,1
8976,2
8977,4
8978,6
8979,4
8980,3
8981,6
8982,6
8983,7
8984,1
8985,0
8986,1
8987,1
8988,7
8989,1
8990,7
8991,2
8992,6
8993,4
8994,3
8995,6
8996,2
8997,6
8998,1
8999,6
9000,7
9001,8
9002,4
9003,3
9004,9
9005,0
9006,3
9007,6
9008,6
9009,7
9010,4
9011,3
9012,6
9013,7
9014,0
9015,6
9016,0
9017,1
9018,0
9019,1
9020,6
9021,4
9022,2
9023,1
9024,9
9025,7
9026,0
9027,4
9028,3
9029,1
9030,6
9031,3
9032,6
9033,0
9034,6
9035,3
9036,6
9037,0
9038,7
9039,7
9040,0
9041,2
9042,6
9043,7
9044,7
9045,0
9046,9
9047,4
9048,6
9049,9
9050,7
9051,4
9052,0
9053,1
9054,1
9055,6
9056,1
9057,1
9058,2
9059,7
9060,0
9061,3
9062,3
9063,1
9064,4
9065,4
9066,3
9067,9
9068,4
9069,4
9070,9
9071,9
9072,3
9073,6
9074,4
9075,6
9076,3
9077,0
9078,9
9079,6
9080,7
9081,9
9082,3
9083,3
9084,3
9085,1
9086,2
9087,7
9088,2
9089,7
9090,1
9091,6
9092,2
9093,0
9094,1
9095,6
9096,1
9097,7
9098,6
9099,4
9100,1
9101,5
9102,9
9103,0
9104,4
9105,4
9106,3
9107,3
9108,3
9109,9
9110,1
9111,9
9112,3
9113,0
9114,5
9115,3
9116,0
9117,6
9118,1
9119,6
9120,7
9121,4
9122,0
9123,4
9124,0
9125,4
9126,3
9127,6
9128,4
9129,4
9130,5
9131,7
9132,1
9133,1
9134,9
9135,6
9136,7
9137,9
9138,7
9139,0
9140,4
9141,6
9142,3
9143,7
9144,6
9145,7
9146,1
9147,6
9148,2
9149,9
9150,6
9151,7
9152,0
9153,6
9154,0
9155,0
9156,3
9157,3
9158,6
9159,3
9160,7
9161,6
9162,6
9163,2
9164,2
9165,7
9166,0
9167,6
9168,2
9169,1
9170,3
9171,6
9172,7
9173,9
9174,7
9175,1
9176,4
9177,3
9178,6
9179,7
9180,3
9181,1
9182,6
9183,4
9184,1
9185,7
9186,9
9187,4
9188,1
9189,2
9190,0
9191,6
9192,7
9193,3
9194,7
9195,1
9196,6
9197,9
9198,4
9199,3
9200,3
9201,1
9202,6
9203,1
9204,5
9205,0
9206,0
9207,4
9208,1
9209,4
9210,4
9211,1
9212,9
9213,9
9214,3
9215,0
9216,6
9217,0
9218,9
9219,4
9220,4
9221,7
9222,3
9223,4
9224,3
9225,3
9226,0
9227,4
9228,3
9229,7
9230,5
9231,4
9232,6
9233,5
9234,3
9235,0
9236,4
9237,6
9238,1
9239,7
9240,4
9241,2
9242,4
9243,7
9244,3
9245,6
9246,1
9247,9
9248,0
9249,0
9250,4
9251,2
9252,6
9253,1
9254,5
9255,3
9256,4
9257,6
9258,1
9259,0
9260,7
9261,7
9262,3
9263,6
9264,1
9265,6
9266,6
9267,8
9268,3
9269,6
9270,1
9271,7
9272,7
9273,6
9274,3
9275,3
9276,1
9277,6
9278,0
9279,0
9280,9
9281,6
9282,7
9283,2
9284,0
9285,1
9286,6
9287,3
9288,4
9289,5
9290,4
9291,4
9292,1
9293,4
9294,8
9295,2
9296,9
9297,1
9298,1
9299,9
9300,0
9301,3
9302,7
9303,4
9304,7
9305,3
9306,6
9307,7
9308,7
9309,4
9310,0
9311,7
9312,1
9313,9
9314,0
9315,1
9316,1
9317,6
9318,1
9319,1
9320,1
9321,1
9322,6
9323,3
9324,1
9325,1
9326,3
9327,6
9328,1
9329,3
9330,2
9331,1
9332,6
9333,4
9334,1
9335,6
9336,4
9337,6
9338,0
9339,3
9340,9
9341,6
9342,4
9343,0
9344,4
9345,6
9346,2
9347,4
9348,3
9349,0
9350,1
9351,7
9352,7
9353,0
9354,4
9355,7
9356,0
9357,6
9358,2
9359,7
9360,4
9361,0
9362,7
9363,4
9364,3
9365,4
9366,2
9367,4
9368,3
9369,6
9370,0
9371,4
9372,4
9373,7
9374,3
9375,0
9376,3
9377,1
9378,6
9379,1
9380,6
9381,6
9382,4
9383,4
9384,1
9385,3
9386,2
9387,0
9388,4
9389,6
9390,4
9391,1
9392,0
9393,0
9394,7
9395,1
9396,1
9397,0
9398,2
9399,6
9400,2
9401,0
9402,9
9403,4
9404,3
9405,6
9406,1
9407,6
9408,4
9409,9
9410,2
9411,9
9412,4
9413,1
9414,4
9415,1
9416,4
9417,1
9418,6
9419,4
9420,2
9421,1
9422,0
9423,9
9424,1
9425,0
9426,4
9427,4
9428,1
9429,3
9430,3
9431,3
9432,2
9433,4
9434,1
9435,6
9436,6
9437,1
9438,6
9439,0
9440,9
9441,2
9442,6
9443,4
9444,1
9445,1
9446,3
9447,6
9448,6
9449,6
9450,3
9451,1
9452,1
9453,9
9454,7
9455,1
9456,4
9457,0
9458,2
9459,7
9460,1
9461,1
9462,6
9463,1
9464,4
9465,4
9466,4
9467,6
9468,1
9469,7
9470,1
9471,6
9472,4
9473,4
9474,2
9475,7
9476,1
9477,4
9478,7
9479,4
9480,7
9481,2
9482,0
9483,6
9484,6
9485,9
9486,7
9487,3
9488,1
9489,2
9490,3
9491,1
9492,1
9493,9
9494,6
9495,3
9496,3
9497,3
9498,0
9499,1
9500,6
9501,6
9502,4
9503,3
9504,6
9505,6
9506,0
9507,4
9508,1
9509,8
9510,5
9511,2
9512,7
9513,2
9514,9
9515,7
9516,1
9517,0
9518,6
9519,9
9520,7
9521,6
9522,4
9523,0
9524,6
9525,0
9526,7
9527,7
9528,3
9529,2
9530,6
9531,4
9532,4
9533,4
9534,7
9535,7
9536,7
9537,4
9538,3
9539,1
9540,1
9541,1
9542,3
9543,3
9544,9
9545,9
9546,7
9547,3
9548,4
9549,4
9550,3
9551,7
9552,1
9553,1
9554,9
9555,1
9556,9
9557,4
9558,3
9559,0
9560,3
9561,1
9562,2
9563,1
9564,6
9565,4
9566,0
9567,6
9568,3
9569,5
9570,0
9571,2
9572,3
9573,6
9574,0
9575,6
9576,6
9577,1
9578,0
9579,9
9580,3
9581,6
9582,8
9583,3
9584,0
9585,7
9586,6
9587,0
9588,6
9589,2
9590,3
9591,7
9592,4
9593,1
9594,1
9595,9
9596,1
9597,4
9598,6
9599,4
9600,6
9601,3
9602,7
9603,1
9604,0
9605,1
9606,1
9607,6
9608,7
9609,0
9610,2
9611,8
9612,3
9613,6
9614,6
9615,7
9616,0
9617,6
9618,1
9619,1
9620,4
9621,0
9622,9
9623,4
9624,3
9625,7
9626,4
9627,0
9628,0
9629,2
9630,9
9631,6
9632,3
9633,3
9634,3
9635,2
9636,0
9637,1
9638,6
9639,7
9640,7
9641,0
9642,6
9643,1
9644,1
9645,3
9646,3
9647,1
9648,2
9649,4
9650,3
9651,9
9652,9
9653,6
9654,1
9655,9
9656,0
9657,6
9658,3
9659,1
9660,8
9661,0
9662,6
9663,3
9664,9
9665,6
9666,7
9667,1
9668,3
9669,7
9670,6
9671,6
9672,0
9673,1
9674,1
9675,1
9676,7
9677,7
9678,3
9679,5
9680,3
9681,7
9682,6
9683,4
9684,0
9685,4
9686,1
9687,4
9688,8
9689,6
9690,3
9691,1
9692,6
9693,3
9694,0
9695,1
9696,6
9697,3
9698,0
9699,3
9700,1
9701,7
9702,9
9703,0
9704,4
9705,2
9706,7
9707,3
9708,6
9709,0
9710,3
9711,1
9712,7
9713,9
9714,9
9715,1
9716,3
9717,3
9718,6
9719,9
9720,0
9721,3
9722,4
9723,4
9724,1
9725,9
9726,1
9727,4
9728,0
9729,4
9730,2
9731,0
9732,0
9733,9
9734,4
9735,2
9736,4
9737,7
9738,1
9739,6
9740,7
9741,6
9742,0
9743,1
9744,3
9745,4
9746,2
9747,3
9748,0
9749,1
9750,9
9751,1
9752,2
9753,6
9754,5
9755,0
9756,6
9757,1
9758,2
9759,3
9760,1
9761,7
9762,6
9763,7
9764,1
9765,9
9766,7
9767,3
9768,6
9769,3
9770,1
9771,6
9772,0
9773,7
9774,6
9775,3
9776,0
9777,1
9778,7
9779,3
9780,4
9781,0
9782,2
9783,3
9784,2
9785,3
9786,9
9787,1
9788,0
9789,6
9790,7
9791,1
9792,0
9793,1
9794,1
9795,0
9796,2
9797,1
9798,7
9799,6
9800,4
9801,2
9802,3
9803,6
9804,1
9805,6
9806,9
9807,1
9808,4
9809,6
9810,0
9811,6
9812,1
9813,7
9814,9
9815,7
9816,4
9817,1
9818,2
9819,3
9820,3
9821,9
9822,9
9823,9
9824,5
9825,6
9826,3
9827,9
9828,3
9829,1
9830,1
9831,0
9832,0
9833,3
9834,0
9835,7
9836,0
9837,6
9838,4
9839,3
9840,6
9841,6
9842,6
9843,1
9844,6
9845,7
9846,7
9847,6
9848,7
9849,2
9850,3
9851,3
9852,4
9853,1
9854,2
9855,1
9856,4
9857,1
9858,1
9859,3
9860,0
9861,5
9862,1
9863,6
9864,4
9865,6
9866,6
9867,1
9868,1
9869,0
9870,0
9871,7
9872,6
9873,9
9874,0
9875,1
9876,7
9877,2
9878,9
9879,7
9880,4
9881,3
9882,3
9883,3
9884,0
9885,7
9886,6
9887,2
9888,2
9889,1
9890,0
9891,6
9892,4
9893,3
9894,4
9895,4
9896,0
9897,0
9898,4
9899,6
9900,6
9901,0
9902,3
9903,9
9904,7
9905,9
9906,1
9907,9
9908,1
9909,3
9910,7
9911,8
9912,3
9913,1
9914,3
9915,3
9916,6
9917,1
9918,3
9919,7
9920,2
9921,1
9922,3
9923,4
9924,1
9925,4
9926,0
9927,4
9928,3
9929,6
9930,2
9931,3
9932,6
9933,8
9934,0
9935,7
9936,9
9937,0
9938,2
9939,3
9940,7
9941,7
9942,6
9943,0
9944,3
9945,1
9946,3
9947,1
9948,7
9949,6
9950,3
9951,4
9952,7
9953,7
9954,0
9955,3
9956,1
9957,7
9958,4
9959,6
9960,2
9961,1
9962,3
9963,7
9964,0
9965,7
9966,2
9967,0
9968,7
9969,6
9970,1
9971,6
9972,9
9973,7
9974,6
9975,4
9976,4
9977,7
9978,9
9979,0
9980,7
9981,0
9982,1
9983,4
9984,3
9985,6
9986,7
9987,0
9988,1
9989,4
9990,9
9991,0
9992,3
9993,1
9994,2
9995,1
9996,1
9997,9
9998,3
9999,7
10000,9
10001,0
10002,1
10003,3
10004,1
10005,6
10006,9
10007,3
10008,3
10009,4
10010,0
10011,3
10012,1
10013,0
10014,8
10015,3
10016,1
10017,3
10018,1
10019,7
10020,6
10021,3
10022,4
10023,3
10024,1
10025,1
10026,7
10027,1
10028,4
10029,6
10030,0
10031,1
10032,9
10033,6
10034,0
10035,2
10036,7
10037,1
10038,2
10039,3
10040,0
10041,1
10042,2
10043,1
10044,0
10045,9
10046,4
10047,0
10048,1
10049,3
10050,1
10051,1
10052,2
10053,7
10054,3
10055,3
10056,6
10057,0
10058,2
10059,8
10060,0
10061,6
10062,3
10063,4
10064,3
10065,6
10066,3
10067,4
10068,0
10069,6
10070,6
10071,3
10072,8
10073,4
10074,3
10075,7
10076,1
10077,2
10078,9
10079,4
10080,0
10081,3
10082,4
10083,9
10084,6
10085,7
10086,6
10087,9
10088,3
10089,6
10090,1
10091,6
10092,9
10093,1
10094,1
10095,7
10096,3
10097,3
10098,1
10099,3
10100,3
10101,0
10102,9
10103,4
10104,7
10105,2
10106,4
10107,0
10108,1
10109,7
10110,6
10111,6
10112,2
10113,4
10114,1
10115,0
10116,4
10117,7
10118,1
10119,7
10120,6
10121,3
10122,1
10123,6
10124,7
10125,4
10126,2
10127,3
10128,1
10129,0
10130,9
10131,6
10132,3
10133,6
10134,4
10135,3
10136,4
10137,0
10138,6
10139,3
10140,6
10141,6
10142,0
10143,3
10144,4
10145,3
10146,3
10147,7
10148,6
10149,0
10150,3
10151,3
10152,3
10153,3
10154,9
10155,7
10156,6
10157,9
10158,7
10159,4
10160,0
10161,1
10162,7
10163,9
10164,7
10165,3
10166,6
10167,4
10168,3
10169,4
10170,4
10171,6
10172,2
10173,3
10174,4
10175,7
10176,7
10177,3
10178,9
10179,0
10180,7
10181,4
10182,9
10183,0
10184,7
10185,2
10186,1
10187,3
10188,9
10189,4
10190,0
10191,1
10192,3
10193,9
10194,4
10195,4
10196,4
10197,2
10198,6
10199,3
10200,7
10201,1
10202,1
10203,6
10204,6
10205,1
10206,2
10207,3
10208,5
10209,4
10210,6
10211,9
10212,8
10213,6
10214,1
10215,0
10216,6
10217,4
10218,3
10219,3
10220,1
10221,1
10222,7
10223,6
10224,3
10225,1
10226,7
10227,4
10228,6
10229,9
10230,1
10231,1
10232,1
10233,7
10234,1
10235,2
10236,1
10237,1
10238,1
10239,4
10240,3
10241,6
10242,3
10243,6
10244,1
10245,6
10246,7
10247,7
10248,1
10249,7
10250,0
10251,0
10252,1
10253,1
10254,6
10255,0
10256,1
10257,1
10258,1
10259,3
10260,7
10261,1
10262,2
10263,1
10264,2
10265,3
10266,0
10267,7
10268,5
10269,5
10270,4
10271,0
10272,8
10273,7
10274,7
10275,9
10276,4
10277,2
10278,2
10279,3
10280,0
10281,7
10282,4
10283,1
10284,1
10285,0
10286,1
10287,5
10288,6
10289,3
10290,1
10291,0
10292,3
10293,4
10294,7
10295,0
10296,3
10297,3
10298,0
10299,2
10300,1
10301,9
10302,7
10303,7
10304,3
10305,4
10306,4
10307,1
10308,1
10309,4
10310,0
10311,0
10312,1
10313,0
10314,7
10315,3
10316,3
10317,1
10318,3
10319,6
10320,7
10321,0
10322,1
10323,6
10324,3
10325,7
10326,6
10327,1
10328,9
10329,3
10330,6
10331,6
10332,7
10333,7
10334,6
10335,0
10336,2
10337,1
10338,7
10339,3
10340,3
10341,3
10342,2
10343,1
10344,3
10345,1
10346,4
10347,7
10348,1
10349,9
10350,7
10351,7
10352,2
10353,3
10354,9
10355,3
10356,0
10357,9
10358,4
10359,1
10360,1
10361,7
10362,2
10363,9
10364,6
10365,6
10366,1
10367,0
10368,4
10369,3
10370,1
10371,3
10372,7
10373,9
10374,0
10375,3
10376,7
10377,6
10378,3
10379,1
10380,4
10381,9
10382,3
10383,6
10384,0
10385,0
10386,7
10387,7
10388,0
10389,1
10390,3
10391,3
10392,0
10393,0
10394,9
10395,1
10396,7
10397,6
10398,1
10399,0
10400,0
10401,3
10402,1
10403,4
10404,1
10405,1
10406,1
10407,0
10408,1
10409,4
10410,7
10411,9
10412,6
10413,9
10414,0
10415,6
10416,4
10417,4
10418,1
10419,1
10420,3
10421,7
10422,6
10423,6
10424,1
10425,3
10426,1
10427,2
10428,7
10429,1
10430,6
10431,0
10432,0
10433,0
10434,6
10435,9
10436,7
10437,3
10438,0
10439,2
10440,9
10441,2
10442,1
10443,4
10444,3
10445,9
10446,6
10447,0
10448,1
10449,3
10450,5
10451,1
10452,3
10453,3
10454,1
10455,3
10456,2
10457,2
10458,0
10459,1
10460,1
10461,3
10462,6
10463,4
10464,9
10465,8
10466,9
10467,8
10468,4
10469,4
10470,6
10471,7
10472,6
10473,9
10474,6
10475,3
10476,3
10477,3
10478,2
10479,4
10480,7
10481,9
10482,4
10483,9
10484,3
10485,3
10486,6
10487,3
10488,0
10489,0
10490,1
10491,6
10492,4
10493,1
10494,4
10495,6
10496,7
10497,3
10498,7
10499,7
10500,3
10501,7
10502,3
10503,4
10504,7
10505,6
10506,6
10507,0
10508,3
10509,9
10510,1
10511,0
10512,0
10513,7
10514,3
10515,8
10516,1
10517,6
10518,3
10519,6
10520,3
10521,7
10522,6
10523,0
10524,2
10525,7
10526,7
10527,6
10528,1
10529,0
10530,0
10531,4
10532,6
10533,2
10534,4
10535,0
10536,3
10537,3
10538,3
10539,0
10540,1
10541,6
10542,9
10543,1
10544,7
10545,4
10546,4
10547,3
10548,1
10549,7
10550,3
10551,6
10552,6
10553,6
10554,4
10555,4
10556,2
10557,2
10558,8
10559,3
10560,3
10561,7
10562,3
10563,9
10564,0
10565,1
10566,1
10567,7
10568,6
10569,2
10570,6
10571,6
10572,1
10573,0
10574,6
10575,7
10576,6
10577,4
10578,9
10579,6
10580,7
10581,2
10582,3
10583,1
10584,6
10585,8
10586,9
10587,4
10588,7
10589,6
10590,7
10591,0
10592,0
10593,1
10594,4
10595,3
10596,9
10597,6
10598,1
10599,3
10600,0
10601,7
10602,3
10603,7
10604,1
10605,0
10606,6
10607,2
10608,7
10609,0
10610,3
10611,8
10612,6
10613,6
10614,6
10615,1
10616,3
10617,6
10618,7
10619,6
10620,0
10621,5
10622,6
10623,0
10624,7
10625,1
10626,1
10627,0
10628,7
10629,3
10630,1
10631,6
10632,3
10633,3
10634,3
10635,6
10636,2
10637,3
10638,3
10639,7
10640,4
10641,6
10642,9
10643,7
10644,3
10645,3
10646,1
10647,3
10648,3
10649,4
10650,1
10651,0
10652,4
10653,7
10654,3
10655,6
10656,7
10657,7
10658,6
10659,7
10660,3
10661,6
10662,0
10663,0
10664,4
10665,3
10666,7
10667,4
10668,1
10669,6
10670,4
10671,6
10672,7
10673,0
10674,0
10675,6
10676,6
10677,2
10678,4
10679,1
10680,4
10681,9
10682,2
10683,9
10684,5
10685,4
10686,2
10687,9
10688,7
10689,3
10690,0
10691,3
10692,2
10693,3
10694,6
10695,6
10696,3
10697,2
10698,0
10699,4
10700,3
10701,2
10702,1
10703,6
10704,0
10705,1
10706,1
10707,4
10708,6
10709,0
10710,4
10711,2
10712,8
10713,4
10714,0
10715,0
10716,3
10717,3
10718,4
10719,3
10720,9
10721,5
10722,7
10723,1
10724,9
10725,0
10726,9
10727,9
10728,2
10729,9
10730,4
10731,4
10732,7
10733,1
10734,4
10735,1
10736,4
10737,0
10738,0
10739,3
10740,9
10741,6
10742,9
10743,2
10744,6
10745,4
10746,4
10747,0
10748,1
10749,6
10750,9
10751,9
10752,0
10753,1
10754,9
10755,6
10756,0
10757,6
10758,1
10759,6
10760,7
10761,0
10762,4
10763,1
10764,7
10765,4
10766,3
10767,3
10768,7
10769,3
10770,2
10771,4
10772,7
10773,6
10774,7
10775,0
10776,1
10777,1
10778,6
10779,9
10780,6
10781,1
10782,3
10783,6
10784,1
10785,6
10786,5
10787,0
10788,2
10789,2
10790,3
10791,6
10792,1
10793,6
10794,9
10795,6
10796,0
10797,3
10798,0
10799,4
10800,9
10801,7
10802,4
10803,4
10804,9
10805,0
10806,3
10807,2
10808,4
10809,0
10810,1
10811,1
10812,0
10813,6
10814,6
10815,5
10816,6
10817,7
10818,0
10819,0
10820,0
10821,7
10822,6
10823,3
10824,3
10825,3
10826,7
10827,0
10828,9
10829,1
10830,4
10831,1
10832,2
10833,3
10834,3
10835,6
10836,2
10837,9
10838,5
10839,7
10840,1
10841,2
10842,6
10843,4
10844,9
10845,1
10846,4
10847,0
10848,7
10849,7
10850,7
10851,1
10852,4
10853,1
10854,9
10855,9
10856,0
10857,0
10858,6
10859,2
10860,4
10861,6
10862,3
10863,6
10864,4
10865,2
10866,0
10867,0
10868,6
10869,7
10870,1
10871,5
10872,3
10873,2
10874,3
10875,0
10876,9
10877,9
10878,0
10879,1
10880,6
10881,2
10882,2
10883,1
10884,3
10885,3
10886,1
10887,4
10888,2
10889,6
10890,6
10891,3
10892,1
10893,1
10894,0
10895,6
10896,9
10897,1
10898,7
10899,6
10900,0
10901,7
10902,4
10903,6
10904,3
10905,4
10906,0
10907,6
10908,0
10909,1
10910,7
10911,1
10912,6
10913,0
10914,6
10915,0
10916,1
10917,9
10918,1
10919,8
10920,7
10921,0
10922,1
10923,4
10924,5
10925,3
10926,1
10927,6
10928,1
10929,9
10930,6
10931,9
10932,0
10933,0
10934,1
10935,4
10936,6
10937,7
10938,3
10939,3
10940,6
10941,9
10942,3
10943,1
10944,3
10945,7
10946,7
10947,6
10948,0
10949,1
10950,7
10951,1
10952,1
10953,6
10954,1
10955,6
10956,4
10957,3
10958,1
10959,2
10960,1
10961,4
10962,6
10963,2
10964,1
10965,3
10966,1
10967,2
10968,7
10969,7
10970,0
10971,0
10972,1
10973,3
10974,1
10975,6
10976,1
10977,4
10978,7
10979,4
10980,7
10981,6
10982,4
10983,3
10984,6
10985,8
10986,4
10987,3
10988,9
10989,7
10990,0
10991,7
10992,0
10993,9
10994,3
10995,0
10996,0
10997,7
10998,7
10999,1
11000,0
11001,0
11002,2
11003,9
11004,3
11005,9
11006,1
11007,7
11008,6
11009,9
11010,8
11011,3
11012,0
11013,1
11014,3
11015,3
11016,2
11017,6
11018,0
11019,6
11020,6
11021,9
11022,0
11023,7
11024,6
11025,6
11026,2
11027,2
11028,7
11029,1
11030,2
11031,4
11032,3
11033,1
11034,1
11035,4
11036,4
11037,3
11038,1
11039,9
11040,8
11041,7
11042,3
11043,7
11044,3
11045,3
11046,0
11047,4
11048,4
11049,0
11050,3
11051,7
11052,6
11053,2
11054,3
11055,0
11056,7
11057,2
11058,1
11059,9
11060,1
11061,6
11062,3
11063,6
11064,0
11065,2
11066,7
11067,7
11068,3
11069,1
11070,5
11071,1
11072,9
11073,6
11074,6
11075,3
11076,0
11077,6
11078,0
11079,5
11080,0
11081,3
11082,4
11083,8
11084,0
11085,9
11086,3
11087,7
11088,6
11089,2
11090,2
11091,9
11092,6
11093,5
11094,6
11095,1
11096,1
